IDs heights BMIs ages sex sleep
1144 1144 162.856386767271 26.7767638420456 28 1 5.99261796959914
1145 1145 168.607463234624 29.0814691608577 28 1 7.73569515496588
1146 1146 161.463888888321 29.2063551960564 32 1 9.47628867578165
1147 1147 174.395269303967 26.4199953887789 16 0 5.8017407285314
1148 1148 157.504550530211 25.7536491968694 38 1 4.74066365217816
1149 1149 170.153197540964 30.0428190050439 19 0 4.69895695823628
1150 1150 168.842606075062 27.2192563478521 37 0 8.48643337747408
1151 1151 177.310169433755 27.6606936096957 22 0 8.35518689966382
1152 1152 170.339514590885 25.671386259467 31 0 5.67049044459235
1153 1153 164.517217470578 29.9618035421996 28 0 10.9831298747894
1154 1154 178.222982298052 24.9787806772991 28 0 5.34165749316996
1155 1155 179.225308976443 24.2348099043803 18 0 5.83732271542054
1156 1156 167.371358692538 23.230977153708 23 0 6.01768634025286
1157 1157 169.171605391853 26.8472081778982 14 0 7.72589203650725
1158 1158 160.142559716085 28.2572652650304 29 1 8.53192748871546
1159 1159 171.732627464143 27.8114602486109 22 0 10.9060238666305
1160 1160 164.423189001431 26.7053778599962 23 1 5.64037033108753
1161 1161 166.483176890803 29.5122362217559 23 1 5.0586819027485
1162 1162 173.66106221382 21.9044031483493 21 0 5.0616311289948
1163 1163 157.436738038811 27.253256405239 28 1 5.19675595317173
1164 1164 162.677769895332 24.5150840133696 22 0 6.88692026389957
1165 1165 169.27263572041 24.9686144625692 32 0 8.98338420419191
1166 1166 162.652837152993 27.7373720379106 16 1 9.71459469023951
1167 1167 164.807528850503 29.8106228053994 19 0 9.29959101294085
1168 1168 137.446202462106 25.5074035922968 5 1 7.26636286920519
1169 1169 174.000432057211 27.566569690813 38 1 7.36528815270388
1170 1170 149.679633225951 29.2184282501373 55 1 10.3767114303625
1171 1171 162.463326233015 26.9147266241717 10 1 7.65260052455732
1172 1172 160.209494944027 28.6855848932992 37 0 5.2406004825376
1173 1173 130.27879217247 28.245855238603 29 1 6.74364241845541
1174 1174 168.61103355548 27.3750035495492 34 0 3.35831638014874
1175 1175 173.603478989518 25.4585271384626 39 1 4.57059176006349
1176 1176 172.890026093651 29.4155991260615 30 0 8.29405123449937
1177 1177 154.923236297729 29.3071384774838 15 0 9.00206007942246
1178 1178 157.777352030911 26.7016107750642 30 0 4.06866268705591
1179 1179 169.456835793257 28.2448675260381 22 0 9.52859962362841
1180 1180 144.648610720644 27.9910390604855 9 1 5.02613908455457
1181 1181 155.167953214771 27.6306564715361 47 0 6.82036230396
1182 1182 175.414489883926 26.1723811636808 24 0 9.08023223306937
1183 1183 152.561805146873 24.2870888502514 27 0 8.30083108823807
1184 1184 169.357774373532 23.4352000471416 19 1 9.21395972676429
1185 1185 146.85153909157 27.5223601124708 28 1 8.69100368061443
1186 1186 159.760114086161 23.1375885190014 29 1 6.56984739860061
1187 1187 157.458829227627 25.1777357273061 28 0 8.30969379856079
1188 1188 171.081993704344 30.4931720122428 45 1 7.42667921319538
1189 1189 157.106472997665 23.8401662524135 25 1 9.30905572874671
1190 1190 159.328452686236 25.362745164512 22 1 5.9231076384608
1191 1191 149.892669590855 27.8561171596844 34 0 7.14980665554517
1192 1192 152.626820307773 25.8720295828237 25 1 8.75673344890224
1193 1193 170.669003632118 24.4342175357983 17 0 7.24618544600395
1194 1194 142.525929615562 24.6782036513684 10 1 5.92894202901563
1195 1195 151.698367217546 28.02749980221 23 0 10.8188951056801
1196 1196 173.656521495035 29.503332694013 25 1 6.12860427109668
1197 1197 152.354812122537 26.9452855113334 11 0 6.03118053987064
1198 1198 152.542824044491 25.6503488006416 24 0 4.1763601838584
1199 1199 158.708438374141 26.1757360775776 31 1 5.69090755753282
1200 1200 161.889853827347 27.0907321907762 20 0 5.74500409916672
1201 1201 165.456993145418 25.8200240172546 5 0 5.01449920306633
1202 1202 149.531689283858 26.898133870308 15 1 7.07119259673919
1203 1203 143.113664702034 26.6375166048174 10 0 9.70211289396087
1204 1204 167.339837046654 25.9528115566066 21 1 4.21753214973579
1205 1205 161.883698306589 27.7903222658142 18 0 9.10811807278587
1206 1206 158.297176730996 25.617618851528 31 1 8.03403199540185
1207 1207 175.7292061388 25.7378453586435 23 0 5.27718421707883
1208 1208 153.073723282478 29.3401208557758 19 0 1.92928984672993
1209 1209 160.701984179115 24.24733087752 41 0 9.73481781963103
1210 1210 136.931963709208 27.4889339157201 11 0 7.40560232913113
1211 1211 164.160407321027 21.9506820496009 11 0 7.2120614884976
1212 1212 178.001724471775 26.7702279443989 20 0 1.92443390061993
1213 1213 154.532161399218 30.2061605126849 27 0 7.40389339141262
1214 1214 169.135616058583 29.5070469132061 35 0 7.64612811901883
1215 1215 173.500901327105 28.9524632877524 25 1 7.21928665817794
1216 1216 162.837993971262 27.4770053439567 35 1 4.2008191049553
1217 1217 152.870809463246 30.7627379613998 34 0 8.98420052061921
1218 1218 154.477757588593 27.4935132965301 26 1 5.33523956807152
1219 1219 153.996565414269 26.9730321945837 26 1 6.75888404523569
1220 1220 172.817773507047 27.0583190793857 14 0 6.53509190034343
1221 1221 159.187720662788 28.6191068437079 26 0 4.72180964382681
1222 1222 148.576083708785 27.4237283887188 27 0 8.57400083318729
1223 1223 163.251830359788 27.4282931042875 18 1 7.46042687375065
1224 1224 152.482486238585 24.8816407358746 23 0 4.30587671604366
1225 1225 159.505561220084 29.5848423797483 26 1 6.67712917358009
1226 1226 147.62679628761 24.8667793408959 24 1 5.23732556645325
1227 1227 160.795202569847 24.454869267445 9 0 5.81006971414529
1228 1228 163.118385371459 27.1203391294427 21 1 7.58725424210163
1229 1229 181.689479126034 25.5815140867697 11 1 6.92691541519542
1230 1230 158.897019757884 25.9950907159672 27 1 5.86989595390796
1231 1231 155.631311544458 28.0526919069806 17 0 6.5904479299188
1232 1232 137.316829768037 26.6088560490248 12 0 11.7075108464827
1233 1233 164.884087435263 25.0023053458215 36 0 5.85596125110615
1234 1234 164.078675969714 25.971972791583 8 1 4.77960257639329
1235 1235 166.050821121612 25.936250593897 20 1 7.35078809712633
1236 1236 168.745162668769 29.0250514239744 32 0 8.92147871193935
1237 1237 163.631115869535 27.9724548989863 23 0 4.51723550454359
1238 1238 164.314984603419 29.0628093432155 27 0 6.32385897160904
1239 1239 173.550664308205 30.3548254623319 35 0 5.34458442714184
1240 1240 159.699635227531 27.2714276264767 35 0 10.8274582744125
1241 1241 178.166049037786 29.0470487023238 46 1 7.17778423762274
1242 1242 167.422767384102 28.4925988104157 19 1 5.84608692107018
1243 1243 168.375183875424 26.6454956790541 15 0 7.99608783326049
1244 1244 187.150069952748 28.9890787070726 7 0 3.8235105146528
1245 1245 172.548462234924 26.004179835155 22 1 6.8081622488091
1246 1246 151.764208730213 25.5555264317992 9 1 7.22966986594833
1247 1247 149.331587094616 27.6252005098033 22 0 9.41650095772318
1248 1248 169.295872755967 27.116783653931 20 0 2.23303864386984
1249 1249 181.238335442736 24.7266330365846 34 1 10.2558870527615
1250 1250 171.496712165318 31.0650444507553 28 0 4.65744667522743
1251 1251 157.36377041229 25.4581149358744 36 1 8.50519194592994
1252 1252 173.250396099245 29.4025334073584 23 0 6.47636548485593
1253 1253 172.606239128209 30.7161447205318 27 1 9.78007707970777
1254 1254 164.730914418138 24.3257755990164 37 0 5.40063807953492
1255 1255 156.082031282941 27.0760776020547 30 1 8.82232007409781
1256 1256 156.342432595013 27.6652422511319 30 0 7.24683686327768
1257 1257 169.090375568187 26.877933436403 36 1 6.97824869890368
1258 1258 165.972446210969 25.8693704707742 29 0 6.71875405121631
1259 1259 155.593194996958 24.717857077404 17 0 5.63588387623953
1260 1260 154.068324806479 28.461060323473 35 1 7.11948308141286
1261 1261 174.491211316112 27.0008687815347 32 1 4.43242221391798
1262 1262 164.286614334765 27.9498977033767 32 1 6.24932799591233
1263 1263 171.633213759737 33.0209682681597 32 1 4.44267926777224
1264 1264 161.048703521471 26.6125475199457 26 0 4.05698828580952
1265 1265 159.548316584812 27.5654631038953 33 0 4.83146921944454
1266 1266 176.295911198094 28.7735510723385 14 1 8.38079038262816
1267 1267 155.937693272915 25.1137823230507 21 1 10.0946582007321
1268 1268 155.381107883531 28.8528990864317 11 1 9.25274069612049
1269 1269 147.772382147441 28.3794948290944 32 1 7.27138683313592
1270 1270 177.31840398763 27.5249562716478 21 1 7.92954827838236
1271 1271 169.868822269666 26.7868633438741 16 1 7.00906364217156
1272 1272 161.654908963721 24.5455815294809 28 1 7.4963055956053
1273 1273 144.740079447051 30.2142361335048 20 0 7.23819295267305
1274 1274 177.093275309372 26.6067695153678 27 0 10.1359986992523
1275 1275 172.301361123225 28.756045907714 34 1 9.74622418249911
1276 1276 164.134538887173 28.4239562062947 24 0 7.29587399561329
1277 1277 174.244376239883 31.5396174605913 20 0 8.08527679447203
1278 1278 183.264798031084 26.7586823922064 35 0 7.31789358604653
1279 1279 171.428324414812 28.7367299531835 29 1 6.98459091060979
1280 1280 149.651699296592 29.7436075884718 22 1 7.32361629610934
1281 1281 169.454283656395 24.468685429539 29 0 7.43571832098308
1282 1282 170.02077411279 28.1140825183694 27 1 4.36616458804526
1283 1283 167.122514051002 25.7626054518308 26 1 9.94135362771098
1284 1284 155.444155297167 27.3908497792045 40 0 9.31709623287759
1285 1285 157.267272158326 26.9776608748997 8 1 7.62902294725284
1286 1286 170.129327435957 24.7540061499949 35 0 7.57440968364216
1287 1287 176.415489984368 25.166752137478 -1 1 7.54740964301898
1288 1288 175.992884307781 25.7205745466161 25 1 6.18544703530108
1289 1289 163.739594333926 28.1329851849922 46 0 6.39197317688455
1290 1290 157.565746553619 27.5253598417848 16 0 5.87532143783542
1291 1291 154.370645745859 26.3653495903528 37 1 4.92816793859333
1292 1292 151.149766888171 24.3623861709411 28 1 8.11616954932496
1293 1293 148.027559598116 25.3834076486502 25 1 3.63086285559624
1294 1294 161.91586176575 28.0861093084884 4 1 5.4253550909552
1295 1295 154.061476046934 25.7325239285197 29 1 8.04184333451759
1296 1296 156.764522901323 29.3336571446581 28 0 6.01993536292937
1297 1297 187.221640223971 27.4195950978448 28 1 9.3517368383998
1298 1298 151.358119862135 27.2137398061915 8 0 8.96552631190359
1299 1299 151.081215484741 24.8055310454186 18 1 5.31288993870083
1300 1300 169.042758818347 25.7891466566082 22 0 7.84067700774969
1301 1301 183.49138544616 26.8228156210914 40 1 7.37567346472951
1302 1302 153.712954335214 29.8153201071342 20 0 5.61784637046538
1303 1303 170.277088185346 24.7613231142947 37 0 5.75626659920281
1304 1304 156.341423760406 23.7036837782564 28 1 10.2771810441719
1305 1305 163.630815854323 24.645845704943 19 1 6.57304135807897
1306 1306 172.373697712766 27.7021175389309 29 0 5.20817208360761
1307 1307 162.681775972003 29.0296023284357 42 0 2.55460410754041
1308 1308 154.862222836804 28.2660256769994 23 1 7.89639044350754
1309 1309 147.105249877775 28.8862136156637 5 0 7.52638406994165
1310 1310 170.950220301265 24.5728736773623 34 0 7.58221971409346
1311 1311 162.184380553943 29.4692471776041 28 0 8.54872517130261
1312 1312 170.060019124769 26.3990878758651 27 1 10.7622711885401
1313 1313 162.761356118359 24.5993724822189 23 1 3.06007427050639
1314 1314 154.106251075733 27.1464110721127 13 0 4.60008442812841
1315 1315 153.974761233569 28.3530151794986 27 0 10.9458214340804
1316 1316 168.370527406324 28.8042647967421 23 0 5.56319570597265
1317 1317 152.344431427061 24.6170417395623 35 0 8.1413830943528
1318 1318 165.119328243327 27.92659992688 40 0 6.09909637461828
1319 1319 157.772982904108 26.8386357279979 21 0 6.36816957949484
1320 1320 156.077370707852 25.4745956277933 36 0 4.59582627972923
1321 1321 161.536127777373 26.1457027293818 21 1 4.65135303813309
1322 1322 166.031261599906 28.7833794583658 27 0 8.1685415179684
1323 1323 155.484512764284 26.3380553148186 11 0 9.29604617593453
1324 1324 168.343127447996 29.2405681521707 31 0 7.84743381817664
1325 1325 151.265378139271 26.9124121307062 16 1 7.0857227988261
1326 1326 184.151999682231 25.7798664716991 33 1 6.52521905392367
1327 1327 167.044723043259 25.9997751179075 36 1 3.11686488426116
1328 1328 175.412911894976 25.3862615652331 38 1 6.42321615884269
1329 1329 164.964033043533 26.8924775762647 23 0 5.83517962226662
1330 1330 160.18565164611 24.5995156961832 17 1 5.78180510392754
1331 1331 155.730450873983 24.7387102477443 11 0 7.4472275166471
1332 1332 174.138074970344 28.0092738540415 19 1 7.92610523716734
1333 1333 150.774356721437 26.5122919247143 19 1 6.01579479123423
1334 1334 145.894406837829 30.1974808311752 24 0 3.09873747058458
1335 1335 168.243864171309 27.3084233941194 40 1 6.59673218305864
1336 1336 171.10468418735 25.7714716061002 40 0 4.18090604441917
1337 1337 158.600789911232 26.8419348329041 34 0 4.70304063559753
1338 1338 171.898268435098 26.6912602210532 32 0 10.2253266253152
1339 1339 163.209495901501 28.4070818069722 34 1 9.43714834140104
1340 1340 155.913399702292 26.2494065613992 16 1 6.48285573572821
1341 1341 157.734297005239 28.26661315253 35 1 5.59249457592716
1342 1342 154.581733452195 25.8462992583742 33 1 7.84441113457717
1343 1343 156.913479594947 29.0631413981552 12 1 9.37859732620264
1344 1344 164.69514351095 26.6945795382898 24 0 8.99337135716563
1345 1345 177.418255345551 25.8575714560389 20 1 7.78303167255712
1346 1346 154.828927862523 26.4505956785459 25 0 6.54546563265305
1347 1347 160.628768051428 24.0190291546141 17 1 3.77448100055855
1348 1348 168.308956056849 32.8571342646975 43 0 6.38217395216454
1349 1349 179.78119249262 24.4813671508251 23 1 3.92252592475142
1350 1350 161.891795897782 27.578457056056 9 1 6.52201908274955
1351 1351 164.604218200684 26.304856495526 36 1 6.8278116966391
1352 1352 162.579568856318 27.7246581821502 17 1 6.67185338338507
1353 1353 168.344406919103 22.6952541652227 31 0 6.21079325018263
1354 1354 180.663399865201 28.1511665415145 22 1 4.91649834892671
1355 1355 155.955918879589 24.8331738359586 26 0 8.87196935760462
1356 1356 151.83917259414 26.4036538823957 33 1 5.18501282221756
1357 1357 180.124777671292 26.8175413524731 12 1 4.09033286434665
1358 1358 154.683101888956 27.1189963701559 33 0 6.25293580311866
1359 1359 151.319158435545 25.2014957730693 10 1 6.7867888247049
1360 1360 166.572887065549 27.8657427972474 19 1 7.22436190246104
1361 1361 167.404996368364 28.5318203400922 9 1 4.52826110626882
1362 1362 166.672655486083 26.2433980142226 12 1 9.21155764842015
1363 1363 156.786368377294 25.175328353689 29 0 5.56752958641547
1364 1364 165.618929411999 27.0632754157487 13 1 6.11520534956361
1365 1365 166.555480617619 29.4893197706479 24 0 7.22946507258394
1366 1366 163.53528742778 25.8040615328124 35 1 5.64189081636914
1367 1367 182.139196328812 24.7080530589595 15 0 9.38554136195985
1368 1368 151.337109996296 27.6171087170039 28 1 8.34864934162435
1369 1369 165.039877642222 26.628802641953 41 0 10.1285472916692
1370 1370 169.998501374829 26.692578130299 21 0 4.86711974952194
1371 1371 170.562276171597 30.4946949262886 39 0 7.72386657647948
1372 1372 171.476449214387 25.410864005034 11 1 4.3934463138679
1373 1373 157.598484089758 23.8645495072524 25 0 7.52766331604558
1374 1374 175.955791600677 28.6634092383607 34 0 8.19622026323644
1375 1375 161.551245235958 26.3395246144681 20 1 4.47245614624175
1376 1376 170.834683713612 23.1138463896501 44 0 8.48581856427807
1377 1377 155.320859271272 26.0376142813649 15 0 5.69974461549727
1378 1378 160.901749294951 24.9753448076463 17 0 5.78714414529122
1379 1379 163.166337775487 24.8213360097385 17 1 7.9233622303227
1380 1380 171.36317100804 29.5688638896901 11 0 9.27080550079874
1381 1381 154.14079063415 24.9943759994807 30 1 7.637680504045
1382 1382 155.703224511689 29.6966792710514 24 1 6.0096086958552
1383 1383 161.001604558775 26.6247989232088 15 0 9.80144782485304
1384 1384 168.708722783582 25.3750530999345 29 0 7.80291530799934
1385 1385 154.041442895573 25.2391887903304 37 0 4.77735682339074
1386 1386 149.603163700295 24.7684282103442 24 0 7.42131927594355
1387 1387 165.775298534297 26.8050955019387 27 1 9.50802082565548
1388 1388 144.808427459739 28.3303603913207 21 1 4.49377783049647
1389 1389 178.207883766248 25.000768429521 45 1 6.32598265283785
1390 1390 176.837975533585 27.7390349931074 20 1 3.96096758965505
1391 1391 149.651406688178 26.7919589435798 5 0 5.38676571151886
1392 1392 163.230454276638 26.9896694925764 29 0 5.89142077817534
1393 1393 172.011557841571 27.9997105543106 36 1 6.97662706870965
1394 1394 163.88893611915 23.3611370794015 26 1 5.93515428015569
1395 1395 167.573667790121 28.9402082513079 11 1 5.77460904494504
1396 1396 172.841068704515 22.9097231331385 20 0 6.85140101356272
1397 1397 173.300616362889 29.0090169109096 26 0 6.14351429333062
1398 1398 187.065043607064 26.9798134079304 31 0 7.99916242750002
1399 1399 150.358365314126 26.8694063890784 22 1 5.80180414486783
1400 1400 167.93503049844 30.6382128890239 31 1 7.61267404689872
1401 1401 170.259487898812 26.2135940942145 23 1 8.35427195490593
1402 1402 143.565848807714 26.5396203047205 16 1 4.4743715093811
1403 1403 162.479782626417 27.2054264622007 11 0 9.33769435071188
1404 1404 151.742466773624 30.5282442997718 21 1 8.28776692725408
1405 1405 182.153813636523 29.5600644503714 36 0 9.09534671308254
1406 1406 150.409432077148 29.2996390450814 23 1 8.42144154730589
1407 1407 180.984789482581 29.5215520183878 29 0 7.26427437787679
1408 1408 164.427859798113 25.9962971818363 8 1 6.87460047617431
1409 1409 170.989612410827 25.3110918484237 36 0 6.36801357278321
1410 1410 155.295955696267 26.1732876407178 34 0 4.97841133334568
1411 1411 170.89145869824 29.1674580800814 15 1 7.6697060173303
1412 1412 145.712923525604 23.9200728372706 22 0 4.89645623564996
1413 1413 164.687186074516 25.6119873542781 -2 0 5.99747689608413
1414 1414 174.789101050887 29.4902579849145 30 0 1.98888119953671
1415 1415 164.134988166096 25.183878890751 26 0 9.41070325253928
1416 1416 170.897475656531 27.8950507572175 35 0 7.43905137549499
1417 1417 159.377857409808 26.5459501791891 21 0 7.99080763242338
1418 1418 161.17235565306 31.2458739836962 28 0 6.79797364001833
1419 1419 165.802426002277 29.1071480263795 35 0 6.57347352921024
1420 1420 169.120060332529 23.8552304445964 27 0 6.80758060873565
1421 1421 187.166177475575 24.4191784394856 8 0 7.17730841806675
1422 1422 158.202755406208 27.4183092843083 14 1 5.85604958719361
1423 1423 171.563033302414 25.762318682256 37 1 7.57947048951735
1424 1424 171.359635903753 29.6653700938042 38 0 7.55838277992474
1425 1425 161.537198406117 26.3192717312948 32 0 4.57003854577686
1426 1426 183.261468770447 27.3834422447001 6 1 7.855553562096
1427 1427 172.666496464048 27.2158086715079 37 1 6.60878530824505
1428 1428 176.418857238348 26.9743128807655 9 0 6.69016942237097
1429 1429 161.799005037071 26.5670376998238 36 0 9.42470145674483
1430 1430 159.885159245268 27.5013349210122 18 1 7.29405176769612
1431 1431 163.805990414991 29.6049584748696 34 0 10.4473288429432
1432 1432 167.971339693614 24.3561388989427 25 0 7.61580042764419
1433 1433 169.747549930061 26.317818619477 28 0 8.96580507741285
1434 1434 165.208647487479 27.8813174909274 35 0 8.09961795155237
1435 1435 158.453685660029 24.5830036422966 38 0 8.05368600970756
1436 1436 178.603696312744 29.9439408296324 21 0 6.69985167227997
1437 1437 166.141881307526 25.9959959982271 42 0 6.07784708034415
1438 1438 165.356070742369 25.9582459299986 19 1 7.12005263879785
1439 1439 170.698599682333 27.7499928101085 29 0 4.96472763432995
1440 1440 179.296886115632 29.1104922579229 34 1 4.50393323204748
1441 1441 165.273565079751 27.0115724333097 26 0 7.26863752189938
1442 1442 156.407306981789 29.4198733503982 24 1 4.8981143364731
1443 1443 186.025099579644 28.5976182864164 29 1 4.96659899979942
1444 1444 177.667836443972 29.7911421545214 21 1 7.38992438869419
1445 1445 160.265854214388 28.8234280390572 20 1 7.60147283320822
1446 1446 162.008328255616 29.6129432484972 25 0 8.10353990233215
1447 1447 171.388733434216 26.5355206383519 40 1 5.7057941070049
1448 1448 166.794089543806 24.2921381218837 12 1 7.00709865540719
1449 1449 165.639629016391 29.0682179298948 6 1 5.82593666739116
1450 1450 187.4497248158 25.4980197122659 10 1 3.65792235437585
1451 1451 177.496773737527 28.8541975712591 26 1 6.15650718728404
1452 1452 176.496772982125 24.4503403468352 27 1 6.89565406228635
1453 1453 178.741031969964 26.6688451266685 9 1 9.01951678313081
1454 1454 184.422450332304 26.2448285289829 27 0 7.06852083950212
1455 1455 150.743200525491 26.0965542706448 11 1 9.50497357396156
1456 1456 173.256289801436 29.3247894457491 26 1 6.50922224999983
1457 1457 180.424675106263 29.5629129663023 14 1 5.80014127846692
1458 1458 168.798317366206 28.3738818146461 8 0 4.21414327491008
1459 1459 148.029836214529 31.4150004435433 36 1 5.19077771286799
1460 1460 172.081038898042 32.6891047422819 21 0 7.79966183073725
1461 1461 170.760882101634 25.9034590098568 22 0 5.83228809663398
1462 1462 179.164363549557 29.3028188917714 40 0 5.54705360096214
1463 1463 174.64237232856 25.4460809796231 33 1 6.139301706478
1464 1464 155.568473876555 28.3179926534328 16 0 7.66655740053025
1465 1465 161.297227259982 27.870069513559 27 1 7.19686294860319
1466 1466 153.805126021167 25.1425543436969 20 0 9.65084745117403
1467 1467 164.579170788703 25.7763540959595 26 0 6.62622432492871
1468 1468 169.69457765317 26.0023096104002 54 0 8.4230209569687
1469 1469 155.327157673196 29.0165106042181 20 0 4.90706835052273
1470 1470 191.963938801022 25.4142384708278 4 1 7.09460222156897
1471 1471 172.051963550882 24.1687006972659 25 1 7.75332818701583
1472 1472 164.742197205381 23.4123172863494 20 0 8.48949551626837
1473 1473 140.944948701901 24.52158810945 22 0 5.148757467088
1474 1474 159.389839002515 28.3825092460671 42 0 10.0764015768564
1475 1475 148.121360210643 29.0446653978922 31 1 6.02237637898244
1476 1476 162.518708485771 25.6969452204699 6 0 6.04868734117894
1477 1477 160.91747662582 30.2823309105448 25 0 5.11243956346196
1478 1478 151.949310993574 27.0484366398052 16 0 5.57115497365424
1479 1479 193.640165973741 27.8386982244569 37 0 7.72855202579685
1480 1480 146.784912465502 28.1143986039311 30 0 3.16120144568425
1481 1481 173.992858046382 27.3969396974433 15 0 4.3741585816809
1482 1482 182.119664761945 26.025110107678 18 1 8.25307839263464
1483 1483 167.637561999548 27.0561418021764 38 0 5.29659496866727
1484 1484 164.979604504804 27.7283915951007 36 1 4.70566845294962
1485 1485 146.986454475849 25.3093086128963 34 0 7.72602442781557
1486 1486 166.486397078997 29.5445054077035 20 1 6.63868372787728
1487 1487 165.251310834581 24.2483326237769 -5 1 3.98271074719718
1488 1488 179.111215716153 27.1966686484188 31 1 3.97865564170784
1489 1489 166.932459775095 24.3875083161804 32 1 6.97440633333165
1490 1490 161.690804061136 29.6630356715449 16 1 5.76845495817568
1491 1491 159.760673082852 28.0289093454812 49 0 5.29138609088854
1492 1492 150.282709606429 29.4307520022642 24 1 8.21428215053943
1493 1493 178.319410768643 27.3684105038953 27 1 3.50720881893632
1494 1494 167.090928269876 30.8849024238239 22 1 6.03603357574199
1495 1495 152.071140027552 25.9920623038672 11 1 8.79778409069174
1496 1496 171.535589320315 26.187312899521 44 1 11.5699910220141
1497 1497 177.924527988382 28.5368818657001 23 1 8.24090303910512
1498 1498 166.330825310185 24.3580848804265 35 0 6.19298094097265
1499 1499 179.153040707689 26.1220121821029 19 0 6.82704377579024
1500 1500 160.79025375312 29.5080443794735 19 0 4.94066940568996
1501 1501 153.208767735774 29.9694303467681 9 1 4.28713261726543
1502 1502 172.130228288765 25.9404283014492 22 0 9.91425881429953
1503 1503 174.437077217904 24.5186558663942 28 1 6.52492517408074
1504 1504 174.629485516688 27.5467128617287 49 0 6.27708714645525
1505 1505 169.124182555536 25.897840262754 20 0 8.08404311007162
1506 1506 170.992588760789 26.7794158900099 22 1 6.82086977364298
1507 1507 159.6195278852 27.4156884671693 29 1 6.65378653871309
1508 1508 165.605300613175 27.8709868468281 37 1 9.25125070171466
1509 1509 170.807073125777 27.4360245650858 24 1 4.7511648197111
1510 1510 156.960059883211 26.5117450947179 46 0 5.33742213898792
1511 1511 148.669404868086 25.0892014435618 27 1 7.84659655854359
1512 1512 174.560920014998 22.9011229695986 23 1 5.85153305329377
1513 1513 172.232321036641 24.314985104711 12 1 6.4813763580076
1514 1514 194.090077290295 24.6311418934209 29 1 10.1988210306172
1515 1515 168.508075847596 25.7659500957345 22 1 4.79691927609644
1516 1516 175.589281396449 25.6921702501306 38 1 7.19416470109651
1517 1517 158.142919116316 25.0554239456961 43 0 9.94215752294283
1518 1518 157.580094837172 25.7122339868178 21 0 3.30923349408959
1519 1519 170.879058095461 28.8728543059256 27 1 10.1618217576874
1520 1520 182.823307430011 24.6946783309896 28 1 9.57297744966469
1521 1521 177.147548459302 25.7359780230379 27 0 8.479721815452
1522 1522 162.013382157679 29.8776143158319 30 0 8.89106685995293
1523 1523 166.442743496342 26.7017748075719 41 0 11.2263544867815
1524 1524 155.416828520359 24.9358756571351 30 0 7.10814811798014
1525 1525 165.016400113651 29.4683074048816 33 0 7.40741207141976
1526 1526 171.824006110077 28.6986519440962 25 1 6.76839770024329
1527 1527 152.412563599918 28.5265864777755 37 1 10.8497559011261
1528 1528 177.212180569699 25.8160779279916 35 0 11.1429130144543
1529 1529 182.702971758765 26.8116743774953 22 0 7.04961960712609
1530 1530 148.776061388543 27.2787705117183 32 0 5.51518471701228
1531 1531 168.64384320498 27.6855594746261 17 0 8.78740556628162
1532 1532 149.199647347037 23.8826274537788 13 1 8.89140891358699
1533 1533 153.720857927923 27.5981853422186 30 0 5.01364863425513
1534 1534 167.574734632019 27.9521374794499 36 0 8.99588382988984
1535 1535 159.056316045077 23.0070923727856 31 0 6.59777607829659
1536 1536 156.542069991302 28.6144037372597 22 0 7.1414006168866
1537 1537 189.044812715628 28.781488437293 10 1 6.50988740939742
1538 1538 146.916209554918 26.5777673870681 39 0 4.64918943131004
1539 1539 181.657910203961 28.2578507481323 22 0 4.97567219183502
1540 1540 153.596750805282 26.1255092713595 38 0 6.58343588482737
1541 1541 163.939117722846 24.0459569996929 32 0 5.30191571205409
1542 1542 187.133067097391 27.9795608157152 26 0 6.43590716091069
1543 1543 165.319869053897 25.4895272062521 30 1 8.70698423199033
1544 1544 155.999733738477 27.8033035418988 -1 1 5.93791390019331
1545 1545 169.646623525349 30.4877177851961 34 1 4.60378848820393
1546 1546 172.910612353796 26.2041106207276 22 1 5.83391031890763
1547 1547 171.346031911899 26.8372029044516 9 1 8.64985485954892
1548 1548 150.077064846472 29.4587519173453 18 1 7.07483592811487
1549 1549 151.597241605507 28.2040451787859 41 1 6.74777124193223
1550 1550 169.931231608538 28.3259304083555 13 1 11.357874602279
1551 1551 175.264366144546 29.2987646030398 5 0 7.41669534495034
1552 1552 166.834572957686 29.9748241558396 20 0 9.28045297961063
1553 1553 160.179934239024 29.7119946534192 22 0 8.27823166249719
1554 1554 170.758420536707 25.4475497975612 34 1 5.55177734585176
1555 1555 172.028334189659 28.7358415650337 18 1 3.27014932479541
1556 1556 163.347416706726 28.9029853393085 28 0 6.68529283377004
1557 1557 151.533620847822 27.5522604181735 17 1 7.08489771942428
1558 1558 161.475079346627 28.3629624859825 35 1 7.803273228742
1559 1559 167.805548560166 26.1390595535042 28 1 5.57277585776598
1560 1560 151.344598745021 27.2637716170723 29 0 8.18131247785679
1561 1561 172.740978018598 22.961738693105 15 0 6.55628550280352
1562 1562 175.764929571605 27.9467979338143 26 1 3.73786509017212
1563 1563 165.177391792748 29.7503578868195 20 1 8.40378172001166
1564 1564 159.541276438115 27.2352761250123 22 0 5.74468054873009
1565 1565 152.553471373086 28.8152201986943 25 0 4.01488572100071
1566 1566 170.855675426692 22.7608869450436 12 1 7.48249216065264
1567 1567 180.928952783846 28.580399897303 48 1 9.27981799422384
1568 1568 170.413061543359 27.808674609927 15 1 5.36100478231805
